index,name,mass,px,py,vx,vy,total_fx,total_fy
 28523 (2000 DH50), 28523 (2000 DH50),1.88244E+17,4.18791E+11,2.33302E+11,-8097.322787,-14535.22033,0,0
 28617 (2000 FB13), 28617 (2000 FB13),2.58778E+17,2.98023E+11,3.7885E+11,-13041.46419,-10259.08109,0,0
 28619 (2000 FP24), 28619 (2000 FP24),2.678E+17,-1.58352E+11,-4.54069E+11,15686.05676,5470.371377,0,0
 28663 (2000 GH43), 28663 (2000 GH43),2.30578E+17,-76043645069,4.75206E+11,-16397.67552,2623.999077,0,0
 28815 (2000 JS17), 28815 (2000 JS17),1.88756E+17,-4.5482E+11,1.72583E+11,-5859.797033,15442.71779,0,0
 28835 (2000 JX37), 28835 (2000 JX37),2.12333E+17,-96675909728,4.70984E+11,-16274.71215,3340.606365,0,0
 28863 (2000 JW65), 28863 (2000 JW65),2.128E+17,4.44778E+11,-1.86545E+11,6415.7644,-15297.04308,0,0
 28873 (2000 KM7), 28873 (2000 KM7),2.03489E+17,4.80268E+11,11840152718,-409.6305611,-16615.71322,0,0
 28876 (2000 KL31), 28876 (2000 KL31),3.48444E+17,-4.48832E+11,1.68325E+11,-5842.768385,15579.49585,0,0
 28882 (2000 KO48), 28882 (2000 KO48),2.65133E+17,4.43999E+11,-1.88433E+11,6480.362962,-15269.49383,0,0
 28895 (2000 LS9), 28895 (2000 LS9),2.35822E+17,4.18436E+11,-2.39179E+11,8234.766979,-14406.47331,0,0
 28904 (2000 ML), 28904 (2000 ML),3.64978E+17,-4.73316E+11,-76346727735,2649.456436,16425.44473,0,0
 28915 (2000 OU13), 28915 (2000 OU13),1.71978E+17,3.61594E+11,-3.18224E+11,10966.0978,-12460.64428,0,0
 28918 (2000 QF21), 28918 (2000 QF21),3.92378E+17,5.27747E+11,2.713E+11,-6837.38859,-13300.43752,0,0
 28933 (2000 SZ22), 28933 (2000 SZ22),2.27467E+17,4.57331E+11,-1.44959E+11,5025.445739,-15854.79675,0,0
 28966 Yuyingshih (2001 HS24), 28966 Yuyingshih (2001 HS24),2.83711E+17,1.86099E+11,4.43181E+11,-15320.44597,-6433.311885,0,0
 29004 (2767 P-L), 29004 (2767 P-L),2.07089E+17,4.66133E+11,-1.41776E+11,4802.61802,-15790.10021,0,0
 29019 (6095 P-L), 29019 (6095 P-L),1.70467E+17,77831653171,-4.73722E+11,16406.70192,-2695.592199,0,0
 29046 (2268 T-2), 29046 (2268 T-2),1.27667E+17,-3.94575E+11,2.7414E+11,-9482.994285,13649.03053,0,0
 29047 (2278 T-2), 29047 (2278 T-2),1.29178E+17,-4.78893E+11,41599587779,-1437.94362,16553.54967,0,0
 29053 Muskau (4466 T-2), 29053 Muskau (4466 T-2),2.27244E+17,5.30347E+11,-2.50585E+11,6425.946641,-13600.11981,0,0
 29071 (5048 T-3), 29071 (5048 T-3),2.43422E+17,4.69822E+11,-1.82662E+11,5879.707096,-15123.10927,0,0
 29107 (1981 EO25), 29107 (1981 EO25),2.31111E+17,4.51895E+11,1.73668E+11,-5939.532024,-15455.04367,0,0
 29110 (1981 ET29), 29110 (1981 ET29),1.77489E+17,-2.82615E+11,3.86639E+11,-13439.23451,9823.466968,0,0
 29119 (1981 EW45), 29119 (1981 EW45),1.72378E+17,2.14623E+11,4.33226E+11,-14846.1172,-7354.840866,0,0
 29148 Palzer (1988 JE), 29148 Palzer (1988 JE),2.27244E+17,-4.75689E+11,90635135843,-3098.529299,16262.30593,0,0
 29278 (1993 FN34), 29278 (1993 FN34),1.52578E+17,4.12755E+11,-2.50375E+11,8599.175123,-14176.14917,0,0
 29308 (1993 UF1), 29308 (1993 UF1),5.07111E+16,2.37759E+11,1.6276E+11,-12123.23425,-17709.55448,0,0
 29410 (1996 VD6), 29410 (1996 VD6),2.22E+17,-1.64811E+11,4.50317E+11,-15622.65709,5717.704543,0,0
 29419 Mladkova (1997 AD18), 29419 Mladkova (1997 AD18),1.552E+17,-4.23083E+11,-2.63057E+11,8618.056071,13860.71412,0,0
 29433 (1997 HC3), 29433 (1997 HC3),3.13111E+17,1.93107E+11,5.56228E+11,-14182.90858,-4923.914383,0,0
 29538 (1998 BN16), 29538 (1998 BN16),4.79622E+17,3.2505E+11,-3.89898E+11,12419.43836,-10353.82061,0,0
 29539 (1998 BT23), 29539 (1998 BT23),1.92422E+17,-3.68206E+11,3.13697E+11,-10741.94978,12608.49652,0,0
 29546 (1998 BV33), 29546 (1998 BV33),3.25533E+17,-2.93256E+11,3.80177E+11,-13164.1905,10154.41427,0,0
 29560 (1998 DE9), 29560 (1998 DE9),2.81378E+17,-39014468598,-4.79426E+11,16555.71893,1347.261531,0,0
 29580 (1998 FK55), 29580 (1998 FK55),2.48778E+17,2.80548E+11,3.9504E+11,-13493.55394,-9582.810783,0,0
 29594 (1998 GK8), 29594 (1998 GK8),2.80978E+17,1.98153E+11,-4.36681E+11,15149.26214,-6874.283404,0,0
 29597 (1998 HT37), 29597 (1998 HT37),3.12178E+17,-3.67374E+11,-3.12741E+11,10750.9614,12629.06916,0,0
 29599 (1998 HZ119), 29599 (1998 HZ119),1.79356E+17,-4.72841E+11,-84395029011,2920.710246,16363.89595,0,0
 29861 (1999 FV36), 29861 (1999 FV36),2.85578E+17,4.23354E+11,2.25662E+11,-7823.602394,-14677.47638,0,0
 29897 (1999 GM61), 29897 (1999 GM61),2.57822E+17,-35114289277,-4.81731E+11,16532.19961,1205.064169,0,0
 29898 (1999 HG1), 29898 (1999 HG1),2.122E+17,-4.71856E+11,1.01283E+11,-3480.245772,16213.71168,0,0
 29936 (1999 JD49), 29936 (1999 JD49),3.88244E+17,-1.57819E+11,4.53953E+11,-15695.98877,5456.786682,0,0
 29944 (1999 JF80), 29944 (1999 JF80),3.61022E+17,2.90509E+11,5.15274E+11,-13047.77418,-7356.283965,0,0
 29963 (1999 JH100), 29963 (1999 JH100),2.57022E+17,4.63455E+11,-1.37836E+11,4722.82984,-15879.90197,0,0
 29966 (1999 JW103), 29966 (1999 JW103),2.55022E+17,3.94699E+11,3.5929E+11,-10614.79708,-11660.90631,0,0
 30019 (2000 DD), 30019 (2000 DD),5.38667E+16,2.74598E+11,-26082947484,2074.170304,-21836.58735,0,0
 30234 (2000 GD167), 30234 (2000 GD167),3.03556E+16,-2.53113E+11,-1.32489E+11,9995.206963,19095.37069,0,0
 30311 (2000 JS10), 30311 (2000 JS10),7.94222E+16,-2.36734E+11,1.80784E+11,-12810.97636,16775.7335,0,0
 30315 (2000 JM14), 30315 (2000 JM14),1.44689E+17,16308953747,4.79326E+11,-16625.18937,-565.6683781,0,0
 30354 (2000 JR39), 30354 (2000 JR39),1.23822E+17,3.72873E+11,3.05362E+11,-10513.92106,-12838.3976,0,0
 30394 (2000 KZ32), 30394 (2000 KZ32),2.51667E+17,-55418545474,-4.76621E+11,16519.54932,1920.791427,0,0
 30401 (2000 KO47), 30401 (2000 KO47),3.396E+17,3.48101E+11,-3.30085E+11,11444.68858,-12069.35341,0,0
 30435 (2000 LB29), 30435 (2000 LB29),2.284E+17,2.64048E+11,5.30341E+11,-13398.29876,-6670.793481,0,0
 30469 (2000 OZ16), 30469 (2000 OZ16),1.75378E+17,3.09344E+11,-3.65857E+11,12709.22108,-10746.06892,0,0
 30471 (2000 OF20), 30471 (2000 OF20),2.17067E+17,4.23628E+11,2.35923E+11,-8049.354851,-14453.60438,0,0
 30472 (2000 OM23), 30472 (2000 OM23),4.19667E+17,-4.80437E+11,6278723697,-217.1800311,16618.23894,0,0
 30478 (2000 OQ37), 30478 (2000 OQ37),2.25E+17,4.80334E+11,-52174095943,1789.689799,-16476.55946,0,0
 30479 (2000 OW37), 30479 (2000 OW37),2.22156E+17,-4.15634E+11,2.74367E+11,-8993.213476,13623.6345,0,0
 30483 (2000 OG52), 30483 (2000 OG52),2.56222E+17,-4.77763E+11,-72021823720,2470.502598,16388.28639,0,0
 30495 (2000 QZ72), 30495 (2000 QZ72),2.33867E+17,3.40147E+11,-3.44842E+11,11784.49838,-11624.04964,0,0
 30512 (2001 HO8), 30512 (2001 HO8),3.91378E+17,-2.61273E+11,5.12424E+11,-13532.3375,6899.81998,0,0
 30517 (2001 LJ15), 30517 (2001 LJ15),3.33156E+17,4.80295E+11,2.02152E+11,-6190.867946,-14708.93225,0,0
 30523 (2001 MK23), 30523 (2001 MK23),2.26156E+17,1.45734E+11,4.56295E+11,-15856.15615,-5064.2122,0,0
 30562 (2001 ON72), 30562 (2001 ON72),1.66511E+17,3.22909E+11,3.55817E+11,-12306.98818,-11168.7637,0,0
 30577 (2001 OU103), 30577 (2001 OU103),3.78667E+16,2.70786E+11,-25294693883,2054.56681,-21994.61076,0,0
 30737 (1981 ER9), 30737 (1981 ER9),1.83578E+17,-4.79263E+11,495426902.9,-17.20190757,16640.69086,0,0
 30764 (1981 EK47), 30764 (1981 EK47),2.75422E+17,-4.88362E+11,3.38619E+11,-8515.128619,12280.6557,0,0
 30768 (1983 YK), 30768 (1983 YK),4.06422E+17,4.73436E+11,1.04708E+11,-3572.646279,-16153.73905,0,0
 30865 (1992 EH8), 30865 (1992 EH8),9.16667E+16,-3.58234E+11,-3.21006E+11,11084.92532,12370.46287,0,0
 30906 (1993 FV44), 30906 (1993 FV44),2.40956E+17,4.45622E+11,-1.94116E+11,6598.99249,-15148.95476,0,0
 30934 Bakerhansen (1993 WH), 30934 Bakerhansen (1993 WH),6.30222E+16,-1.46399E+11,2.42313E+11,-18531.70383,11196.3102,0,0
 30935 Davasobel (1994 AK1), 30935 Davasobel (1994 AK1),5.35111E+16,-1.40008E+11,2.47976E+11,-18798.60694,10613.72059,0,0
 30953 (1994 PZ17), 30953 (1994 PZ17),1.45911E+17,4.79433E+11,-89453671225,3025.648199,-16216.17477,0,0
 30958 (1994 TV3), 30958 (1994 TV3),4.28E+16,97517431447,-2.77518E+11,20039.65516,-7041.751186,0,0
 30979 (1995 OB5), 30979 (1995 OB5),1.78733E+17,2.07567E+11,4.31467E+11,-15002.98592,-7217.509839,0,0
 30984 (1995 SW19), 30984 (1995 SW19),1.87911E+17,-4.26381E+11,2.19676E+11,-7618.38755,14786.94522,0,0
 31001 (1995 VG14), 31001 (1995 VG14),1.20289E+17,-3.74613E+11,3.02472E+11,-10429.75886,12917.33922,0,0
 31020 Skarupa (1996 FP1), 31020 Skarupa (1996 FP1),2.84422E+17,-2.23999E+11,5.52528E+11,-13826.6769,5605.433484,0,0
 31090 (1997 BJ5), 31090 (1997 BJ5),2.754E+17,1.62027E+11,-4.51686E+11,15653.5625,-5615.183799,0,0
 31094 (1997 CN28), 31094 (1997 CN28),2.22067E+17,3.95536E+11,-3.09394E+11,10016.04324,-12804.73249,0,0
 31097 Nucciomula (1997 JM11), 31097 Nucciomula (1997 JM11),3.38956E+17,3.94911E+11,-4.40312E+11,11151.34231,-10001.51035,0,0
 31173 (1997 XF1), 31173 (1997 XF1),3.47333E+16,45571449741,2.85101E+11,-21171.02001,-3384.040861,0,0
 31182 (1997 YZ3), 31182 (1997 YZ3),4.26889E+16,-1.61723E+11,-2.39887E+11,17759.12865,11972.49426,0,0
 31238 Kromeriz (1998 DT1), 31238 Kromeriz (1998 DT1),1.62422E+17,-4.95418E+11,81649503218,-2643.783307,16041.45822,0,0
 31244 (1998 DG11), 31244 (1998 DG11),1.61156E+17,-4.70383E+11,1.00273E+11,-3463.309152,16246.42018,0,0
 31249 Reneefleming (1998 DF14), 31249 Reneefleming (1998 DF14),1.54956E+17,4.79819E+11,77009461591,-2618.799455,-16316.83472,0,0
 31279 (1998 FQ31), 31279 (1998 FQ31),1.78911E+17,-1.03507E+11,-4.67447E+11,16255.53685,3599.486081,0,0
 31293 (1998 FP70), 31293 (1998 FP70),1.772E+17,-4.74845E+11,-1.38562E+11,4588.368355,15724.09203,0,0
 31309 (1998 FJ116), 31309 (1998 FJ116),2.69089E+17,-24237915820,4.82681E+11,-16550.39475,831.0806985,0,0
 31316 (1998 GZ7), 31316 (1998 GZ7),2.79378E+17,-3.41012E+11,-3.37781E+11,11701.82079,11813.74623,0,0
 31317 (1998 GL8), 31317 (1998 GL8),1.38E+17,1.2121E+11,-4.64761E+11,16084.60695,-4194.88914,0,0
 31338 Lipperhey (1998 HX147), 31338 Lipperhey (1998 HX147),2.834E+17,5.10197E+11,3.07868E+11,-7710.370004,-12777.58599,0,0
 31339 (1998 KY30), 31339 (1998 KY30),2.52378E+17,-1.33798E+11,-4.60731E+11,15972.12321,4638.377695,0,0
 31340 (1998 KW53), 31340 (1998 KW53),3.56978E+17,4.47419E+11,1.7098E+11,-5942.002611,-15549.01113,0,0
 31351 (1998 SD24), 31351 (1998 SD24),3.38889E+16,-2.41375E+11,1.57141E+11,-11711.57224,17989.4907,0,0
 31354 (1998 TR3), 31354 (1998 TR3),6.57333E+16,-61997785493,-2.8231E+11,20929.24775,4596.242022,0,0
 31539 (1999 DQ1), 31539 (1999 DQ1),4.61667E+17,1.95161E+11,4.39681E+11,-15181.46949,-6738.600214,0,0
 31579 (1999 FX29), 31579 (1999 FX29),1.76956E+17,4.21966E+11,-2.30829E+11,7971.964003,-14573.0964,0,0
 31614 (1999 GV10), 31614 (1999 GV10),2.14133E+17,-3.80295E+11,2.98831E+11,-10234.77706,13024.86429,0,0
 31659 (1999 HT10), 31659 (1999 HT10),2.15644E+17,40087042958,4.77591E+11,-16582.26469,-1391.846309,0,0
 31690 Nayamenezes (1999 JK28), 31690 Nayamenezes (1999 JK28),1.54644E+17,-4.25865E+11,-2.20096E+11,7639.322964,14781.32728,0,0
 31694 (1999 JO32), 31694 (1999 JO32),2.03133E+17,3.52319E+11,-3.35211E+11,11387.04232,-11968.18315,0,0
 31700 Naperez (1999 JB40), 31700 Naperez (1999 JB40),1.546E+17,-3.20018E+11,3.56691E+11,-12386.96556,11113.43121,0,0
 31712 (1999 JZ52), 31712 (1999 JZ52),1.85867E+17,-3.99943E+11,-2.65925E+11,9203.950581,13842.44092,0,0
 31722 (1999 JG61), 31722 (1999 JG61),1.82933E+17,3.43803E+11,-3.35377E+11,11607.46206,-11899.09137,0,0
 31793 (1999 LB6), 31793 (1999 LB6),7.15556E+16,-2.78388E+11,11764827706,-921.4809356,21804.79646,0,0
 31796 (1999 LS15), 31796 (1999 LS15),2.49333E+17,-1.96743E+11,-4.38866E+11,15158.05908,6795.332424,0,0
 31801 (1999 LY26), 31801 (1999 LY26),4.01022E+17,-1.87842E+11,4.46407E+11,-15257.87739,6420.29418,0,0
 31817 (1999 RK134), 31817 (1999 RK134),4.78244E+17,-1.86504E+11,5.64043E+11,-14190.77795,4692.274605,0,0
 31818 (1999 RM135), 31818 (1999 RM135),4.33378E+17,71919097445,-4.76427E+11,16410.48773,-2477.245388,0,0
 31822 (1999 SY4), 31822 (1999 SY4),4.99733E+17,5.06689E+11,-65672515094,2071.591797,-15983.13089,0,0
 31827 (1999 VJ13), 31827 (1999 VJ13),6.01556E+16,-2.74757E+11,60078800826,-4640.280481,21221.28603,0,0
 31831 (1999 YL), 31831 (1999 YL),4.8E+16,2.70459E+11,-1.04109E+11,7687.586335,-19971.08783,0,0
 31850 (2000 EB22), 31850 (2000 EB22),3.19333E+16,51773071908,-2.83812E+11,21099.92245,-3849.054226,0,0
 31982 Johnwallis (2000 HS20), 31982 Johnwallis (2000 HS20),1.06978E+17,-2.85476E+11,-3.84468E+11,13365.9198,9924.483315,0,0
 32172 (2000 NB11), 32172 (2000 NB11),1.70022E+17,2.31657E+11,-4.21667E+11,14556.61504,-7997.161038,0,0
 32185 (2000 ND23), 32185 (2000 ND23),2.12933E+17,-4.90048E+11,-1.22695E+11,3936.623261,15723.00062,0,0
 32230 (2000 OP27), 32230 (2000 OP27),2.66067E+17,4.65114E+11,-1.23324E+11,4256.345925,-16052.73702,0,0
 32240 (2000 OK39), 32240 (2000 OK39),4.28578E+17,-4.60053E+11,1.57407E+11,-5348.268893,15631.32184,0,0
 32254 (2000 OR51), 32254 (2000 OR51),3.72311E+17,1264325612,-4.79891E+11,16629.72626,-43.81280194,0,0
 32303 (2000 QT24), 32303 (2000 QT24),3.03756E+17,4.69927E+11,1.26465E+11,-4291.505027,-15946.61861,0,0
 32332 (2000 QV69), 32332 (2000 QV69),2.10933E+17,2.10134E+11,4.66366E+11,-14685.5602,-6616.993796,0,0
 32338 (2000 QS87), 32338 (2000 QS87),2.61422E+17,2.33107E+11,4.2379E+11,-14513.96073,-7983.433758,0,0
 32345 (2000 QF99), 32345 (2000 QF99),2.12756E+17,-4.49997E+11,-2.57002E+11,7936.508197,13896.41341,0,0
 32394 (2000 QL210), 32394 (2000 QL210),2.34467E+17,5.00235E+11,1.53299E+11,-4666.601327,-15227.69742,0,0
 32395 (2000 QV213), 32395 (2000 QV213),4.04578E+17,5.88194E+11,1.03464E+11,-2582.522059,-14681.59154,0,0
 32429 (2000 RP83), 32429 (2000 RP83),2.31667E+17,2.11489E+11,4.36398E+11,-14886.89727,-7214.55253,0,0
 32433 (2000 RF92), 32433 (2000 RF92),3.09667E+17,66630265667,5.01686E+11,-16052.67724,-2131.998923,0,0
 32438 (2000 RW98), 32438 (2000 RW98),2.42444E+17,-3.17184E+11,3.60327E+11,-12480.60419,10986.26517,0,0
 32444 (2000 RL101), 32444 (2000 RL101),2.36444E+17,-97839592308,4.7154E+11,-16254.37008,3372.610586,0,0
 32448 (2000 SD12), 32448 (2000 SD12),1.53578E+17,4.28266E+11,-2.24926E+11,7701.608614,-14664.12171,0,0
 32450 (2000 SH25), 32450 (2000 SH25),1.634E+17,4.55145E+11,-1.49341E+11,5189.301056,-15815.35049,0,0
 32454 (2000 SD50), 32454 (2000 SD50),1.48844E+17,-1.16679E+11,4.68391E+11,-16089.58361,4008.01265,0,0
 32455 (2000 SW60), 32455 (2000 SW60),2.85356E+17,-5.74613E+11,-1.44772E+11,3656.242455,14511.92063,0,0
 32460 (2000 SY92), 32460 (2000 SY92),4.33956E+17,4.85395E+11,3.38208E+11,-8562.45679,-12288.80836,0,0
 32474 (2000 SP212), 32474 (2000 SP212),2.88978E+17,4.4942E+11,-1.73347E+11,5973.366601,-15486.62214,0,0
 32534 (2001 PL37), 32534 (2001 PL37),3.11533E+17,3.02775E+11,-3.71884E+11,12900.68089,-10503.27255,0,0
 32553 (2001 QC27), 32553 (2001 QC27),2.67133E+17,48663009416,4.9775E+11,-16212.6825,-1585.04978,0,0
 32558 (2001 QV30), 32558 (2001 QV30),3.27333E+17,-2.66058E+11,4.01938E+11,-13836.41905,9158.851385,0,0
 32624 (2001 RQ44), 32624 (2001 RQ44),1.84956E+17,4.80868E+11,-30447755873,1048.751173,-16563.14425,0,0
 32642 (2601 P-L), 32642 (2601 P-L),2.24178E+17,4.6392E+11,1.4098E+11,-4810.384196,-15829.47904,0,0
 32654 (4640 P-L), 32654 (4640 P-L),1.61844E+17,47566011647,4.79532E+11,-16514.32348,-1638.097235,0,0
 32662 (4900 P-L), 32662 (4900 P-L),2.02111E+17,2.41065E+11,-4.19264E+11,14360.87502,-8257.10815,0,0
 32724 Woerlitz (4029 T-3), 32724 Woerlitz (4029 T-3),2.36867E+17,1.08028E+11,5.80137E+11,-14743.16045,-2745.348636,0,0
 32772 (1986 JL), 32772 (1986 JL),1.34111E+17,2.00623E+11,2.1396E+11,-15517.05108,-14549.84419,0,0
 32782 (1988 RX10), 32782 (1988 RX10),1.84222E+17,1.38632E+11,-4.62074E+11,15886.54944,-4766.29152,0,0
 32800 (1990 QC19), 32800 (1990 QC19),6.28667E+16,2.83335E+11,-17877335305,1361.497751,-21578.16546,0,0
 32814 (1990 XZ), 32814 (1990 XZ),5.35333E+16,2.79057E+11,-72571728510,5399.704627,-20763.2869,0,0
 32832 (1992 EB2), 32832 (1992 EB2),1.45067E+17,-4.81914E+11,44024679646,-1506.587611,16491.77051,0,0
 32844 (1992 EN25), 32844 (1992 EN25),1.67556E+17,3.6886E+11,3.105E+11,-10684.34253,-12692.53094,0,0
 32905 (1994 PX32), 32905 (1994 PX32),1.34067E+17,42415511915,4.8042E+11,-16524.15116,-1458.890355,0,0
 33006 (1997 EJ6), 33006 (1997 EJ6),2.87667E+17,1.81678E+11,4.45688E+11,-15377.04638,-6268.22622,0,0
 33008 (1997 EU17), 33008 (1997 EU17),3.48089E+17,-4.25344E+11,-2.35076E+11,7993.510082,14463.3659,0,0
 33013 (1997 FZ), 33013 (1997 FZ),1.61378E+17,2.29662E+11,-4.21357E+11,14601.85012,-7958.790142,0,0
 33244 (1998 HO13), 33244 (1998 HO13),1.76422E+17,-4.76956E+11,-74097057962,2545.50905,16385.2053,0,0
 33292 (1998 KT26), 33292 (1998 KT26),4.01756E+17,-1.82401E+11,4.44302E+11,-15377.5728,6312.995722,0,0
 33297 (1998 KW44), 33297 (1998 KW44),2.68133E+17,-4.64715E+11,-1.18284E+11,4103.525363,16122.00816,0,0
 33299 (1998 KN45), 33299 (1998 KN45),1.87511E+17,4.56981E+11,-1.54874E+11,5323.238505,-15707.07136,0,0
 33310 (1998 KF54), 33310 (1998 KF54),3.15178E+17,-1.30002E+11,-4.78705E+11,15785.10146,4286.744909,0,0
 33315 (1998 KA63), 33315 (1998 KA63),1.85978E+17,4.80601E+11,56232588649,-1924.60529,-16448.93685,0,0
 33324 (1998 QE56), 33324 (1998 QE56),4.45778E+16,98779432241,-2.71118E+11,20150.27372,-7341.584286,0,0
 33325 (1998 RH3), 33325 (1998 RH3),3.60444E+16,-2.20041E+11,1.88582E+11,-13925.89006,16248.97965,0,0
 33332 (1998 SN34), 33332 (1998 SN34),2.88889E+16,-1.69572E+11,2.36219E+11,-17354.90582,12458.40576,0,0
 33341 (1998 WA5), 33341 (1998 WA5),5.64889E+16,1.30429E+11,2.58667E+11,-19111.70816,-9636.776289,0,0
 33356 (1999 AM3), 33356 (1999 AM3),6.8E+16,-2.84514E+11,-63313733144,4635.080366,20828.76422,0,0
 33429 (1999 DL4), 33429 (1999 DL4),1.49867E+17,4.56012E+11,-1.51413E+11,5237.115026,-15772.67652,0,0
 33751 (1999 RR21), 33751 (1999 RR21),1.95867E+17,-2.14624E+11,-4.33678E+11,14842.93102,7345.64408,0,0
 33753 (1999 RW42), 33753 (1999 RW42),3.62267E+17,3.72101E+11,-4.60373E+11,11645.09931,-9412.277856,0,0
 33764 (1999 RM92), 33764 (1999 RM92),2.60578E+17,1.57697E+11,4.54043E+11,-15696.89868,-5451.821769,0,0
 33766 (1999 RT100), 33766 (1999 RT100),3.04378E+17,3.59823E+11,3.1932E+11,-11024.50325,-12422.87314,0,0
 33782 (1999 RW178), 33782 (1999 RW178),1.48133E+17,1.01321E+11,-4.98766E+11,15824.81561,-3214.717603,0,0
 33786 (1999 RJ196), 33786 (1999 RJ196),1.68822E+17,-4.84332E+11,23807248605,-812.2068342,16523.46093,0,0
 33793 (1999 SO26), 33793 (1999 SO26),2.85733E+17,-4.74058E+11,84473034153,-2912.377721,16344.11578,0,0
 33796 (1999 TP37), 33796 (1999 TP37),3.128E+17,1.00597E+11,4.73573E+11,-16195.34074,-3440.23438,0,0
 33797 (1999 TO88), 33797 (1999 TO88),2.002E+17,-2.69448E+11,3.96699E+11,-13761.42423,9347.114388,0,0
 33800 Gross (1999 VB7), 33800 Gross (1999 VB7),5.13067E+17,-3.45678E+11,3.32381E+11,-11530.32221,11991.59141,0,0
 33816 (2000 AL42), 33816 (2000 AL42),4.2E+16,-2.78653E+11,-45899995723,3523.357002,21389.82461,0,0
 33830 (2000 EC93), 33830 (2000 EC93),3.92667E+17,-4.68766E+11,1.18312E+11,-4054.517253,16064.46206,0,0
 33888 (2000 KG21), 33888 (2000 KG21),3.98889E+16,-2.78081E+11,90201603788,-6574.00497,20266.90452,0,0
 33896 (2000 KL40), 33896 (2000 KL40),5.67333E+16,-2.80064E+11,-67105722876,5002.068627,20875.99042,0,0
 33908 (2000 LL6), 33908 (2000 LL6),3.22E+16,-66156776563,2.8021E+11,-20895.30879,4933.323712,0,0
 33935 (2000 LH30), 33935 (2000 LH30),2.33156E+17,-1.46499E+11,-4.83618E+11,15509.99235,4698.323434,0,0
 34067 (2000 OA55), 34067 (2000 OA55),1.38578E+17,-4.50069E+11,2.09848E+11,-6908.301222,14816.49766,0,0
 34075 (2000 OE60), 34075 (2000 OE60),1.88511E+17,60620455479,-4.74919E+11,16515.24226,-2108.068281,0,0
 34111 (2000 PZ24), 34111 (2000 PZ24),1.95511E+17,-3.96749E+11,-2.74235E+11,9432.015504,13645.73419,0,0
 34112 (2000 PC25), 34112 (2000 PC25),1.85244E+17,4.66189E+11,1.38E+11,-4689.574429,-15842.29715,0,0
 34146 (2000 QH16), 34146 (2000 QH16),1.858E+17,-4.83342E+11,-17246961332,590.7103279,16554.53274,0,0
 34263 (2000 QV121), 34263 (2000 QV121),1.52311E+17,-4.28063E+11,-2.19769E+11,7585.103428,14774.12855,0,0
 34265 (2000 QC125), 34265 (2000 QC125),1.32289E+17,-4.75628E+11,-55810908922,1940.091362,16533.72714,0,0
 34305 (2000 QN179), 34305 (2000 QN179),2.07889E+17,-4.25127E+11,-2.22701E+11,7716.48865,14730.47583,0,0
 34309 (2000 QY186), 34309 (2000 QY186),2.56978E+17,-3.98064E+11,2.71832E+11,-9357.405039,13702.76816,0,0
 34368 (2000 RA41), 34368 (2000 RA41),3.08244E+17,-1.7669E+11,-4.49782E+11,15424.58207,6059.296085,0,0
 34396 (2000 RT74), 34396 (2000 RT74),1.424E+17,-3.88767E+11,2.8836E+11,-9864.53085,13299.37772,0,0
 34411 (2000 RR96), 34411 (2000 RR96),2.92489E+17,-3.64796E+11,-3.71933E+11,11394.73584,11176.06477,0,0
 34428 (2000 SA27), 34428 (2000 SA27),2.29156E+17,-4.78714E+11,-70306578654,2406.522127,16385.88559,0,0
 34430 (2000 SJ29), 34430 (2000 SJ29),1.79133E+17,2.18745E+11,-4.30231E+11,14781.42628,-7515.412331,0,0
 34449 (2000 SJ79), 34449 (2000 SJ79),1.66978E+17,-2.90558E+11,-3.84913E+11,13240.04773,9994.457406,0,0
 34455 (2000 SW87), 34455 (2000 SW87),2.43422E+17,4.4884E+11,1.74373E+11,-6011.919705,-15474.85508,0,0
 34460 (2000 SV91), 34460 (2000 SV91),2.26533E+17,2.04189E+11,-4.3302E+11,15059.36509,-7101.174426,0,0
 34464 (2000 SC101), 34464 (2000 SC101),1.21978E+17,3.78241E+11,-2.95867E+11,10242.49158,-13094.17908,0,0
 34500 (2000 SW154), 34500 (2000 SW154),1.80689E+17,-4.80185E+11,-12564159539,434.7670493,16616.19923,0,0
 34513 (2000 SQ178), 34513 (2000 SQ178),1.77133E+17,-4.91442E+11,1.16231E+11,-3731.158425,15775.90373,0,0
 34554 (2000 ST251), 34554 (2000 ST251),1.72733E+17,4.56622E+11,1.59813E+11,-5471.409791,-15633.01206,0,0
 34581 (2000 SC348), 34581 (2000 SC348),2.37556E+17,-2.96004E+11,4.10565E+11,-13134.97058,9469.902578,0,0
 34670 (2000 YL11), 34670 (2000 YL11),2.26911E+17,4.82294E+11,-33250866291,1139.593274,-16529.45458,0,0
 34676 (2000 YF126), 34676 (2000 YF126),2.06467E+17,1.67799E+11,4.49477E+11,-15581.42946,-5816.854562,0,0
 34718 Cantagalli (2001 PR28), 34718 Cantagalli (2001 PR28),1.75689E+17,-1.8933E+11,-4.43297E+11,15259.33534,6517.178962,0,0
 34719 (2001 PW47), 34719 (2001 PW47),2.77089E+17,-4.75422E+11,66506097842,-2303.502316,16466.70505,0,0
 34750 (2001 QB97), 34750 (2001 QB97),2.36289E+17,2.40078E+11,4.42495E+11,-14271.24004,-7742.934851,0,0
 34775 (2001 QL263), 34775 (2001 QL263),1.86156E+17,-4.70988E+11,-1.01642E+11,3500.98194,16222.84053,0,0
